Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Foretinib","2040","SK-MEL-28","905954","SKCM","skin","melanoma","1.0403761595950911",".74429987668105224","10",".11122591870440471",".09455244919235703","GDSC2"
"Foretinib","2040","SK-MEL-2","905955","SKCM","skin","melanoma","1.9210369360587853",".85746464704086112","10",".1789324383811598",".74148142826619834","GDSC2"
"Foretinib","2040","SK-MEL-5","905956","SKCM","skin","melanoma","1.4335064834643396",".78652791280404788","10",".14835715030758473",".38334400873581342","GDSC2"
"Foretinib","2040","LOXIMVI","905974","SKCM","skin","melanoma",".28957409253165084",".67853899629257919","10",".064774678127295995","-.45698297479039268","GDSC2"
"Foretinib","2040","M14","905975","SKCM","skin","melanoma",".50138245429050454",".69754918084605511","10",".11485082198299464","-.30138961705941275","GDSC2"
"Foretinib","2040","UACC-62","905976","SKCM","skin","melanoma","1.0364848474800841",".7520127206614875","10",".1040057708469606",".091693910875335766","GDSC2"
"Foretinib","2040","UACC-257","905977","SKCM","skin","melanoma","1.4050250259301664",".76757121498700598","10",".11844396314092318",".36242167321508617","GDSC2"
"Foretinib","2040","A2058","906792","SKCM","skin","melanoma",".56635018341221322",".72226225373146324","10",".070024175941285904","-.25366464985669152","GDSC2"
"Foretinib","2040","A375","906793","SKCM","skin","melanoma",".45661598293372196",".69437392458000591","10",".10700122373856691","-.33427484186512507","GDSC2"
"Foretinib","2040","COLO-800","906813","SKCM","skin","melanoma",".74984851334057201",".72684792848975666","10",".097013669683066447","-.11886769918631955","GDSC2"
"Foretinib","2040","COLO-792","906814","SKCM","skin","melanoma","-.55084458200092201",".57463130494115755","10",".088792211894789072","-1.0743503080934016","GDSC2"
"Foretinib","2040","COLO-679","906818","SKCM","skin","melanoma","1.3815410401976356",".7710914515686158","10",".062860389786903989",".34517045535622293","GDSC2"
"Foretinib","2040","C32","906830","SKCM","skin","melanoma",".74957676305592891",".72186991256896393","10",".15027529565725961","-.11906732557925728","GDSC2"
"Foretinib","2040","G-361","906865","SKCM","skin","melanoma",".95319497273943665",".7490665282594613","10",".08582765585304189",".030509587611250319","GDSC2"
"Foretinib","2040","HMV-II","907058","SKCM","skin","melanoma","2.1206352409599218",".82769651782808773","10",".062451130343928261",".88810533961270854","GDSC2"
"Foretinib","2040","HT-144","907067","SKCM","skin","melanoma",".15976135101564548",".66297157165734011","10",".05905754102235005","-.55234276210480804","GDSC2"
"Foretinib","2040","IGR-1","907169","SKCM","skin","melanoma","1.6434671503835718",".82859798518037908","10",".12920671170459236",".53758005912646167","GDSC2"
"Foretinib","2040","IPC-298","907171","SKCM","skin","melanoma",".9486463155907523",".74884377232413113","10",".1102390783232049",".027168166937138336","GDSC2"
"Foretinib","2040","IST-MEL1","907172","SKCM","skin","melanoma","1.3303648770428007",".76184771657145012","10",".14443427325793901",".30757670317889008","GDSC2"
"Foretinib","2040","MEL-HO","908124","SKCM","skin","melanoma",".8636355134344168",".73941596255819619","10",".10171885149883683","-.035280340954950883","GDSC2"
"Foretinib","2040","MEL-JUSO","908125","SKCM","skin","melanoma","2.833643616658903",".9027715027085228","10",".03015457134646967","1.4118777079180838","GDSC2"
"Foretinib","2040","Mewo","908128","SKCM","skin","melanoma","1.4212921532740688",".77622446213822027","10",".11764196419763943",".37437142318273303","GDSC2"
"Foretinib","2040","RVH-421","909706","SKCM","skin","melanoma","2.6058148484925234",".88866483748264624","10",".089666884634831107","1.2445158401789873","GDSC2"
"Foretinib","2040","SH-4","909713","SKCM","skin","melanoma","1.6659988068787817",".80066827480936997","10",".15332339329949576",".55413170071520168","GDSC2"
"Foretinib","2040","SK-MEL-1","909723","SKCM","skin","melanoma","1.9044963108264406",".81770023099441913","10",".14728238429326632",".72933076812464837","GDSC2"
"Foretinib","2040","SK-MEL-3","909724","SKCM","skin","melanoma",".60233079176118187",".70957081837569591","10",".11674022147602302","-.22723347584764486","GDSC2"
"Foretinib","2040","SK-MEL-24","909725","SKCM","skin","melanoma","1.128067873574703",".74251990276631596","10",".12394732768109429",".15897034143216696","GDSC2"
"Foretinib","2040","SK-MEL-30","909726","SKCM","skin","melanoma","1.5585996943400529",".8027942668775172","10",".13779270009504643",".47523685256820836","GDSC2"
"Foretinib","2040","SK-MEL-31","909727","SKCM","skin","melanoma","1.2651772902797598",".75853399446690151","10",".070552162954771541",".25969022965812905","GDSC2"
"Foretinib","2040","WM-115","909784","SKCM","skin","melanoma","1.6576045259483796",".78629519313912577","10",".17537666339003791",".54796530414401534","GDSC2"
"Foretinib","2040","CHL-1","910853","SKCM","skin","melanoma","1.2681985434092855",".77752842927940791","10",".096608427004077596",".26190962701843412","GDSC2"
"Foretinib","2040","RPMI-7951","910903","SKCM","skin","melanoma",".60498035157022845",".7208908438533943","10",".10791494607947275","-.22528712253196242","GDSC2"
"Foretinib","2040","A101D","910921","SKCM","skin","melanoma",".44391276426532855",".68288086427898953","10",".082599727508922374","-.34360656243646165","GDSC2"
"Foretinib","2040","GAK","910932","SKCM","skin","melanoma","1.8727130650757975",".84155907813990016","10",".17945442437876571",".70598295557907154","GDSC2"
"Foretinib","2040","MMAc-SF","925339","SKCM","skin","melanoma","1.3147174513439326",".77620333463499369","10",".15679006107109167",".29608218292428001","GDSC2"
"Foretinib","2040","VMRC-MELG","930301","SKCM","skin","melanoma",".15298621441901983",".64581559734731808","10",".15334018078388154","-.55731974338827228","GDSC2"
"Foretinib","2040","MZ2-MEL","971777","SKCM","skin","melanoma",".88493628517875711",".74195805738044784","10",".085904570751744833","-.01963290111621396","GDSC2"
"Foretinib","2040","COLO-783","1240125","SKCM","skin","melanoma",".87266080634372312",".73722552790508744","10",".12524589092027827","-.02865040615632684","GDSC2"
"Foretinib","2040","G-MEL","1240130","SKCM","skin","melanoma",".61408299284208878",".73614747846784234","10",".053844451105742513","-.21860036801505703","GDSC2"
"Foretinib","2040","IGR-37","1240153","SKCM","skin","melanoma","1.1072412063367201",".77280365850956445","10",".082801018501952386",".14367117638035051","GDSC2"
"Foretinib","2040","WM278","1240226","SKCM","skin","melanoma",".085704630362301484",".63213412325182861","10",".13219340225699192","-.60674445679388633","GDSC2"
"Foretinib","2040","451Lu","1287706","SKCM","skin","melanoma","1.5817452673482",".81138961431115952","10",".12398578168257381",".49223947414103025","GDSC2"
"Foretinib","2040","Hs-939-T","1298144","SKCM","skin","melanoma","1.2645075014074452",".76268410093665717","10",".14174999442025499",".25919820611973388","GDSC2"
"Foretinib","2040","Hs-940-T","1298145","SKCM","skin","melanoma","1.0690204785619419",".74380636294906977","10",".1338299423060233",".11559442190278149","GDSC2"
"Foretinib","2040","K2","1298160","SKCM","skin","melanoma","1.2211474218518368",".75925451748662054","10",".080164025068918593",".22734610966085783","GDSC2"
"Foretinib","2040","WM1552C","1299078","SKCM","skin","melanoma","1.2740536460943663",".77018562706416327","10",".12076068816659084",".26621075601573313","GDSC2"
"Foretinib","2040","WM35","1299080","SKCM","skin","melanoma","1.3798573541225743",".78438629299205509","10",".13495150207228093",".34393362802982141","GDSC2"
"Foretinib","2040","WM793B","1299081","SKCM","skin","melanoma","1.2206874965549896",".76873288424697006","10",".12237210604237608",".22700825084996096","GDSC2"
"BIBR-1532","2043","COLO-829","687448","SKCM","skin","melanoma","5.8184473412508799",".95253558037621633","10",".094264459882216919",".84723822003205174","GDSC2"
"BIBR-1532","2043","CP50-MEL-B","753545","SKCM","skin","melanoma","4.4285282934439589",".97250485735556313","10",".052769222662725511","-.52944833497521493","GDSC2"
"BIBR-1532","2043","CP66-MEL","753546","SKCM","skin","melanoma","5.2479167348577995",".96648242495957093","10",".029820875065579799",".28213925525363287","GDSC2"
"BIBR-1532","2043","LB2518-MEL","753579","SKCM","skin","melanoma","5.2630544391670417",".98206476184608871","10",".05389375237759067",".2971328435702269","GDSC2"
"BIBR-1532","2043","LB373-MEL-D","753581","SKCM","skin","melanoma","5.2597048993874154",".98496110505052248","10",".070646668680606942",".29381519252619703","GDSC2"
"BIBR-1532","2043","MZ7-mel","753596","SKCM","skin","melanoma","5.0757285251724156",".98003693213851784","10",".082085070696562623",".11159033474011998","GDSC2"
"BIBR-1532","2043","SK-MEL-28","905954","SKCM","skin","melanoma","4.8241797438738798",".96323679504155335","10",".073987958821795152","-.13756361828223182","GDSC2"
"BIBR-1532","2043","SK-MEL-2","905955","SKCM","skin","melanoma","4.9909765991800299",".98566901668783014","10",".098506181057555306",".027645275343469208","GDSC2"
"BIBR-1532","2043","SK-MEL-5","905956","SKCM","skin","melanoma","5.4441595602024897",".97799787185251463","10",".038191377754129591",".47651378346443257","GDSC2"
"BIBR-1532","2043","LOXIMVI","905974","SKCM","skin","melanoma","4.4950878252755881",".97049699512484455","10",".023702048702997053","-.46352247208070846","GDSC2"
"BIBR-1532","2043","M14","905975","SKCM","skin","melanoma","4.7756318496636414",".97078088093798787","10",".08514735887736094","-.18564932035143225","GDSC2"
"BIBR-1532","2043","UACC-62","905976","SKCM","skin","melanoma","5.1188407532119911",".97518451870240086","10",".054404819087809898",".15429211999310954","GDSC2"
"BIBR-1532","2043","UACC-257","905977","SKCM","skin","melanoma","5.2766676543265669",".96462614764337307","10",".078759074612223257",".31061645638214574","GDSC2"
"BIBR-1532","2043","A2058","906792","SKCM","skin","melanoma","4.4787241466984842",".9812518632946301","10",".11218971014707531","-.47973036298133653","GDSC2"
"BIBR-1532","2043","A375","906793","SKCM","skin","melanoma","4.6728726980189279",".97053127942205852","10",".090782093983998363","-.28743017060774279","GDSC2"
"BIBR-1532","2043","COLO-800","906813","SKCM","skin","melanoma","4.6407969055210287",".96992128322939697","10",".028533923924045496","-.31920059086548064","GDSC2"
"BIBR-1532","2043","COLO-792","906814","SKCM","skin","melanoma","4.3475519868779324",".9631093695632813","10",".077101704945546051","-.60965372010141505","GDSC2"
"BIBR-1532","2043","COLO-679","906818","SKCM","skin","melanoma","5.8960352137502401",".97832800546115439","10",".058480273410977689",".92408743011376371","GDSC2"
"BIBR-1532","2043","C32","906830","SKCM","skin","melanoma","4.5250625213961762",".96269390663585963","10",".099508101821348685","-.43383314506216514","GDSC2"
